2025-02-02 12:00:00,-1.3281205209155358
2025-02-03 01:20:00,-2.702929722852785
2025-02-03 01:50:00,-5.047962319067963
2025-02-03 03:05:00,-6.921373391124202
2025-02-03 06:35:00,-8.999204288874262
2025-02-03 08:15:00,-13.09954033644975
2025-02-03 08:40:00,-17.160016677971335
2025-02-03 09:50:00,-24.996094306606675
2025-02-03 10:05:00,-31.366811350835373
2025-02-03 12:00:00,-20.168994300144128
2025-02-03 15:15:00,-21.682888831194475
2025-02-03 23:20:00,-23.8838100395792
2025-02-04 02:35:00,-26.592612742281904
2025-02-04 08:50:00,-24.35027106819463
2025-02-04 15:45:00,-26.088923532811513
2025-02-05 04:20:00,-27.924145073124382
2025-02-09 05:45:00,-25.098961712715923
2025-02-09 06:05:00,-28.042725911426214
2025-02-09 09:00:00,-23.494965532323114
2025-02-10 06:20:00,-21.074985168411043
2025-02-13 01:00:00,-22.790486877812768
2025-02-17 02:15:00,-20.100113035913715
2025-02-17 05:20:00,-21.769134384228327
2025-02-17 05:25:00,-24.07408495894097
2025-02-17 06:30:00,-18.26773897795566
2025-02-18 01:55:00,-19.39219871700504
2025-02-21 03:35:00,-17.436172319560363
2025-02-21 12:55:00,-18.656754446049824
2025-02-22 01:35:00,-19.785136419395634
2025-02-22 03:25:00,-21.21001154353846
2025-02-22 12:00:00,-23.273073568854915
2025-02-22 12:15:00,-19.979062826883712
2025-02-25 08:10:00,-22.230007514954714
2025-02-25 15:30:00,-23.88264977620609
2025-02-25 16:00:00,-20.791651561920375
2025-02-27 09:10:00,-18.556502506266895
2025-02-27 09:15:00,-20.185477313067505
2025-02-27 09:30:00,-21.839232572890065
2025-02-27 11:35:00,-23.797878297062088
2025-02-28 08:10:00,-24.84187354205363
2025-02-28 08:20:00,-32.30138969112197
2025-02-28 08:55:00,-26.59383917978359
2025-02-28 11:55:00,-28.65674623169348
2025-02-28 17:50:00,-24.41284623169348
2025-03-01 08:35:00,-20.378073031507697
