market,BBW_THRESHOLD,BB_PERIOD,BB_STD_DEV,ATR_MULTIPLIER_TP,ATR_MULTIPLIER_SL,trading_fee,win_count,loss_count,pnl
NEIROETHUSDT,0.07,21,1.7,2,2.0,0.0061,49,40,28.704037945214885
NEIROETHUSDT,0.07,21,1.7,2,1.0,0.0061,51,71,28.61292385320027
NEIROETHUSDT,0.05,19,2.0,3,2.0,0.0061,58,74,28.13665858245384
NEIROETHUSDT,0.04,21,2.0,2,2.0,0.0061,103,97,27.98865049269198
NEIROETHUSDT,0.04,20,2.0,3,1.5,0.0061,70,127,27.15095105800293
NEIROETHUSDT,0.07,20,1.7,2,1.0,0.0061,50,73,26.80776595358101
NEIROETHUSDT,0.06,19,1.7,3,1.5,0.0061,48,81,26.6720867006904
NEIROETHUSDT,0.06,21,2.0,3,2.0,0.0061,42,53,26.60484127655203
NEIROETHUSDT,0.04,21,2.0,3,2.0,0.0061,69,99,26.385920814839075
NEIROETHUSDT,0.07,20,1.8,3,2.0,0.0061,37,41,26.344350552340245
NEIROETHUSDT,0.06,20,2.0,2,2.0,0.0061,57,49,26.27704873208421
NEIROETHUSDT,0.06,18,1.7,3,1.5,0.0061,48,80,26.24817597261076
NEIROETHUSDT,0.06,21,2.2,2,2.0,0.0061,51,40,26.035066301657466
NEIROETHUSDT,0.04,21,2.1,2,2.0,0.0061,101,93,25.928018842347534
NEIROETHUSDT,0.06,19,1.8,3,2.0,0.0061,46,61,25.70021823556681
NEIROETHUSDT,0.06,18,2.2,3,1.5,0.0061,35,51,25.379017793505312
NEIROETHUSDT,0.05,19,2.0,3,1.5,0.0061,58,94,25.17699344567148
NEIROETHUSDT,0.08,18,2.2,4,3.0,0.0061,14,15,25.13661420412302
NEIROETHUSDT,0.05,19,1.7,3,2.0,0.0061,60,82,25.11039481656184
NEIROETHUSDT,0.05,19,1.7,3,2.0,0.0061,60,82,25.11039481656184
NEIROETHUSDT,0.07,21,2.0,3,1.5,0.0061,32,46,25.032368511834605
NEIROETHUSDT,0.05,20,2.2,3,1.0,0.0061,45,100,24.92012666364728
NEIROETHUSDT,0.05,19,1.7,2,2.0,0.0061,86,84,24.87067247929494
NEIROETHUSDT,0.05,19,1.7,2,2.0,0.0061,86,84,24.87067247929494
NEIROETHUSDT,0.07,18,1.9,3,2.0,0.0061,33,38,24.8294089344084
NEIROETHUSDT,0.05,19,2.0,2,2.0,0.0061,78,75,24.50036527501928
NEIROETHUSDT,0.05,21,2.0,3,2.0,0.0061,56,72,24.49748617174676
NEIROETHUSDT,0.06,21,1.8,3,2.0,0.0061,46,60,24.26595822180756
NEIROETHUSDT,0.07,19,1.7,2,2.0,0.0061,48,42,24.2496985348185
NEIROETHUSDT,0.05,18,2.2,3,1.0,0.0061,44,94,23.882387950987912
NEIROETHUSDT,0.05,18,2.2,3,1.0,0.0061,44,94,23.882387950987912
NEIROETHUSDT,0.05,21,1.8,3,2.0,0.0061,62,84,23.76254836293313
NEIROETHUSDT,0.05,18,2.2,2,2.0,0.0061,65,59,23.742084423963107
NEIROETHUSDT,0.05,18,2.2,2,2.0,0.0061,65,59,23.742084423963107
NEIROETHUSDT,0.07,19,1.8,3,2.0,0.0061,37,42,23.43869121244383
NEIROETHUSDT,0.06,21,2.0,2,2.0,0.0061,57,51,23.411650268101766
NEIROETHUSDT,0.05,19,2.2,3,1.0,0.0061,44,98,22.61039240725577
NEIROETHUSDT,0.06,21,2.1,2,2.0,0.0061,55,47,22.58997987811041
NEIROETHUSDT,0.05,21,1.7,3,1.5,0.0061,68,112,22.373469912304472
NEIROETHUSDT,0.04,18,1.7,3,2.0,0.0061,76,111,22.06863758514674
NEIROETHUSDT,0.07,20,1.7,3,2.0,0.0061,39,44,21.88657475839733
NEIROETHUSDT,0.06,19,1.8,2,2.0,0.0061,61,59,21.81541286332508
NEIROETHUSDT,0.06,19,1.9,3,2.0,0.0061,44,57,21.64562084415568
NEIROETHUSDT,0.07,20,1.7,2,2.0,0.0061,48,42,21.50829775111149
NEIROETHUSDT,0.05,21,2.2,3,1.5,0.0061,50,82,21.42068676355281
NEIROETHUSDT,0.04,20,2.0,2,2.0,0.0061,102,97,21.411780743362648
NEIROETHUSDT,0.05,18,2.1,3,2.0,0.0061,53,70,21.33954390348468
NEIROETHUSDT,0.05,18,2.1,3,2.0,0.0061,53,70,21.33954390348468
NEIROETHUSDT,0.06,18,1.8,2,2.0,0.0061,61,57,21.27302460190469
NEIROETHUSDT,0.07,21,1.7,3,2.0,0.0061,39,44,21.212484564379945
NEIROETHUSDT,0.05,18,2.1,3,1.0,0.0061,49,108,21.188126608960303
NEIROETHUSDT,0.05,18,2.1,3,1.0,0.0061,49,108,21.188126608960303
NEIROETHUSDT,0.04,20,2.0,3,2.0,0.0061,67,96,21.14892184290301
NEIROETHUSDT,0.04,20,1.7,2,2.0,0.0061,118,116,20.99287682141928
NEIROETHUSDT,0.06,18,1.9,3,1.5,0.0061,43,73,20.50295556908464
NEIROETHUSDT,0.07,21,1.8,3,2.0,0.0061,38,42,20.480921510815392
NEIROETHUSDT,0.07,21,1.8,2,2.0,0.0061,46,39,20.4575164857706
NEIROETHUSDT,0.05,20,1.8,3,1.5,0.0061,64,107,20.4133768710863
NEIROETHUSDT,0.05,20,1.7,3,1.5,0.0061,67,112,20.308206709994707
NEIROETHUSDT,0.06,20,1.8,3,2.0,0.0061,45,61,20.25681788846148
NEIROETHUSDT,0.04,18,1.7,2,2.0,0.0061,112,113,19.930913655920243
NEIROETHUSDT,0.05,20,1.9,3,2.0,0.0061,59,80,19.92709682772308
NEIROETHUSDT,0.06,21,1.8,2,2.0,0.0061,63,60,19.90845870872116
NEIROETHUSDT,0.05,18,2.2,3,1.5,0.0061,47,76,19.656236303084142
NEIROETHUSDT,0.05,18,2.2,3,2.0,0.0061,48,60,19.646620507946047
NEIROETHUSDT,0.05,18,2.2,3,2.0,0.0061,48,60,19.646620507946047
NEIROETHUSDT,0.05,21,2.2,4,1.0,0.0061,35,94,19.428760214371103
NEIROETHUSDT,0.06,18,1.7,2,1.5,0.0061,64,78,19.229039849431267
NEIROETHUSDT,0.06,19,2.2,2,2.0,0.0061,47,40,19.08299237768425
NEIROETHUSDT,0.06,19,1.9,2,2.0,0.0061,60,56,18.818250682551955
NEIROETHUSDT,0.05,18,2.2,3,3.0,0.0061,50,48,18.688753783430165
NEIROETHUSDT,0.05,18,2.2,3,3.0,0.0061,50,48,18.688753783430165
NEIROETHUSDT,0.06,21,1.7,3,1.5,0.0061,51,83,18.58292821985731
NEIROETHUSDT,0.08,20,1.7,4,2.0,0.0061,21,31,18.52877579110801
NEIROETHUSDT,0.08,19,1.7,4,2.0,0.0061,21,31,18.52877579110801
NEIROETHUSDT,0.06,18,2.1,3,1.0,0.0061,33,69,18.37532307462609
NEIROETHUSDT,0.05,21,2.2,3,1.0,0.0061,47,102,18.250607065192952
NEIROETHUSDT,0.06,20,2.1,2,2.0,0.0061,54,46,18.032455683756623
NEIROETHUSDT,0.07,20,1.8,2,2.0,0.0061,44,38,17.606052890601312
NEIROETHUSDT,0.07,21,1.9,3,2.0,0.0061,36,41,17.604305793506672
NEIROETHUSDT,0.04,18,2.2,3,1.5,0.0061,58,110,17.58534105526303
NEIROETHUSDT,0.08,18,1.8,3,2.0,0.0061,25,32,17.463245834208333
NEIROETHUSDT,0.07,21,1.7,2,1.5,0.0061,48,54,17.20681668580299
NEIROETHUSDT,0.04,19,2.1,2,2.0,0.0061,97,94,17.173567674755795
NEIROETHUSDT,0.05,18,2.2,4,2.0,0.0061,34,58,17.136907141916176
NEIROETHUSDT,0.05,18,2.2,4,2.0,0.0061,34,58,17.136907141916176
NEIROETHUSDT,0.08,18,2.1,4,2.0,0.0061,16,22,16.857986991293764
NEIROETHUSDT,0.04,18,2.2,3,3.0,0.0061,65,68,16.369017018992857
NEIROETHUSDT,0.06,18,1.8,3,1.5,0.0061,45,77,16.165889249682195
NEIROETHUSDT,0.07,19,1.7,3,1.5,0.0061,37,57,16.025269795256108
NEIROETHUSDT,0.05,21,2.0,3,1.5,0.0061,54,92,15.961772707223574
NEIROETHUSDT,0.07,19,1.8,2,2.0,0.0061,44,39,15.895163369236466
NEIROETHUSDT,0.08,20,2.2,4,2.0,0.0061,15,20,15.81031104429991
NEIROETHUSDT,0.04,21,2.2,3,1.5,0.0061,60,115,15.6977106981865
NEIROETHUSDT,0.06,19,2.0,3,1.0,0.0061,40,82,15.301868061640231
NEIROETHUSDT,0.04,21,1.7,3,2.0,0.0061,76,116,15.170441195017954
NEIROETHUSDT,0.05,21,1.9,3,1.5,0.0061,60,102,15.13702852071698
NEIROETHUSDT,0.05,18,1.9,2,2.0,0.0061,77,79,15.091993705249282
NEIROETHUSDT,0.05,18,1.9,2,2.0,0.0061,77,79,15.091993705249282
NEIROETHUSDT,0.06,21,2.0,3,1.0,0.0061,39,82,15.067606182160302
NEIROETHUSDT,0.08,21,1.7,4,2.0,0.0061,21,32,14.97229323383993
NEIROETHUSDT,0.05,18,1.9,3,2.0,0.0061,55,77,14.81780085133608
NEIROETHUSDT,0.05,18,1.9,3,2.0,0.0061,55,77,14.81780085133608
NEIROETHUSDT,0.07,19,1.8,2,1.0,0.0061,43,64,14.726468846540945
NEIROETHUSDT,0.07,21,2.0,4,4.0,0.0061,23,20,14.7212288023258
NEIROETHUSDT,0.05,19,2.1,2,1.0,0.0061,70,104,14.704460193904024
NEIROETHUSDT,0.06,20,1.9,3,2.0,0.0061,42,58,14.343330000225883
NEIROETHUSDT,0.05,21,1.8,3,1.5,0.0061,65,109,14.34206455091322
NEIROETHUSDT,0.07,20,1.9,3,2.0,0.0061,34,40,14.223482771281205
NEIROETHUSDT,0.07,21,1.9,2,1.0,0.0061,42,62,14.202998768396965
NEIROETHUSDT,0.06,19,1.8,3,1.5,0.0061,47,78,14.069789582176591
NEIROETHUSDT,0.08,18,2.2,4,1.0,0.0061,12,28,14.054020468806556
NEIROETHUSDT,0.06,21,2.2,3,1.5,0.0061,37,58,13.909509363307423
NEIROETHUSDT,0.05,21,2.2,2,2.0,0.0061,67,64,13.757101769284915
NEIROETHUSDT,0.06,21,1.9,3,2.0,0.0061,43,60,13.464931356960728
NEIROETHUSDT,0.07,21,1.9,2,2.0,0.0061,43,38,13.460030236082796
NEIROETHUSDT,0.07,20,2.2,4,1.0,0.0061,17,43,13.456733990769209
NEIROETHUSDT,0.08,18,1.9,3,2.0,0.0061,23,30,13.23532050595966
NEIROETHUSDT,0.06,20,1.9,3,1.0,0.0061,43,91,12.999062695869169
NEIROETHUSDT,0.05,18,2.2,2,1.0,0.0061,61,90,12.990731358098166
NEIROETHUSDT,0.05,18,2.2,2,1.0,0.0061,61,90,12.990731358098166
NEIROETHUSDT,0.06,18,1.8,3,1.0,0.0061,45,96,12.88424796760066
NEIROETHUSDT,0.05,19,2.2,4,2.0,0.0061,34,60,12.824780798613691
NEIROETHUSDT,0.08,20,1.7,4,3.0,0.0061,20,24,12.718887823355969
NEIROETHUSDT,0.08,19,1.7,4,3.0,0.0061,20,24,12.718887823355969
NEIROETHUSDT,0.07,21,2.2,4,1.0,0.0061,17,44,12.482308320824842
NEIROETHUSDT,0.06,19,1.7,2,1.5,0.0061,65,80,12.395920237454009
NEIROETHUSDT,0.05,19,2.0,3,1.0,0.0061,55,121,12.029100257010178
NEIROETHUSDT,0.05,20,2.0,3,1.0,0.0061,55,118,11.871973058931475
NEIROETHUSDT,0.04,19,2.2,2,2.0,0.0061,88,85,11.84523882706989
NEIROETHUSDT,0.06,19,1.8,2,1.0,0.0061,62,96,11.714796145065687
NEIROETHUSDT,0.07,20,1.8,2,1.0,0.0061,43,65,11.636768650933874
NEIROETHUSDT,0.06,19,2.0,3,1.5,0.0061,42,68,11.607390981216811
NEIROETHUSDT,0.05,20,2.0,2,1.0,0.0061,77,116,11.494774899333368
NEIROETHUSDT,0.06,20,2.2,2,2.0,0.0061,45,39,11.40325413631072
NEIROETHUSDT,0.04,18,2.1,2,2.0,0.0061,94,93,11.351444805432406
NEIROETHUSDT,0.08,20,2.2,4,1.0,0.0061,13,32,11.073523357256938
NEIROETHUSDT,0.06,21,2.2,4,2.0,0.0061,25,42,10.976209245330388
NEIROETHUSDT,0.08,21,1.7,4,3.0,0.0061,20,24,10.961669049415502
NEIROETHUSDT,0.06,18,2.2,2,1.5,0.0061,46,49,10.92655587804661
NEIROETHUSDT,0.05,19,1.8,2,2.0,0.0061,79,82,10.864982299955498
NEIROETHUSDT,0.05,19,1.8,2,2.0,0.0061,79,82,10.864982299955498
NEIROETHUSDT,0.07,18,1.8,2,2.0,0.0061,42,37,10.82695243082623
NEIROETHUSDT,0.04,18,1.7,2,1.5,0.0061,118,154,10.799148708274146
NEIROETHUSDT,0.05,20,2.0,2,2.0,0.0061,76,76,10.64118574930881
NEIROETHUSDT,0.07,18,1.7,3,1.5,0.0061,36,56,10.553315793044968
NEIROETHUSDT,0.04,21,1.7,2,2.0,0.0061,119,119,10.542596119123523
NEIROETHUSDT,0.06,19,2.2,4,2.0,0.0061,23,41,10.46968321646765
NEIROETHUSDT,0.04,19,1.7,3,1.5,0.0061,80,153,10.467021621808229
NEIROETHUSDT,0.08,19,1.7,3,1.5,0.0061,27,45,10.411755913312748
NEIROETHUSDT,0.07,18,1.8,3,1.5,0.0061,33,53,10.362837766107768
NEIROETHUSDT,0.04,18,1.7,3,1.5,0.0061,81,153,10.22103387372259
NEIROETHUSDT,0.08,18,1.7,3,2.0,0.0061,27,35,10.119621730457585
NEIROETHUSDT,0.04,19,1.7,2,2.0,0.0061,115,117,10.086832914737805
NEIROETHUSDT,0.06,18,2.2,3,2.0,0.0061,33,41,10.013833810361064
NEIROETHUSDT,0.05,19,2.1,2,2.0,0.0061,72,71,10.009343908988818
NEIROETHUSDT,0.06,21,1.7,2,1.5,0.0061,66,80,9.98177623006835
NEIROETHUSDT,0.06,20,2.2,3,1.5,0.0061,33,53,9.771860639017612
NEIROETHUSDT,0.06,21,1.7,2,1.0,0.0061,70,107,9.75071309555383
NEIROETHUSDT,0.04,19,1.8,3,1.5,0.0061,80,150,9.72546818656862
NEIROETHUSDT,0.07,18,1.7,2,1.5,0.0061,45,54,9.721078897083714
NEIROETHUSDT,0.07,19,1.9,3,1.5,0.0061,32,51,9.35323060757983
NEIROETHUSDT,0.07,18,2.2,4,1.0,0.0061,16,42,9.349195413282722
NEIROETHUSDT,0.07,19,1.7,2,1.5,0.0061,46,56,9.29900769587054
NEIROETHUSDT,0.05,18,1.7,2,1.5,0.0061,87,111,9.264285611316296
NEIROETHUSDT,0.04,18,1.9,2,2.0,0.0061,102,106,9.259331291455352
NEIROETHUSDT,0.04,18,2.2,2,2.0,0.0061,89,88,9.149490401033182
NEIROETHUSDT,0.08,18,2.2,3,2.0,0.0061,17,19,9.122322059479847
NEIROETHUSDT,0.05,19,2.1,3,1.0,0.0061,49,108,8.972933026202098
NEIROETHUSDT,0.08,20,1.7,3,2.0,0.0061,28,35,8.946683838238297
NEIROETHUSDT,0.05,21,2.1,2,1.0,0.0061,73,111,8.80056748340697
NEIROETHUSDT,0.06,20,2.0,3,1.5,0.0061,41,67,8.721312534020555
NEIROETHUSDT,0.06,20,1.7,3,1.5,0.0061,49,84,8.61965980764198
NEIROETHUSDT,0.08,18,1.9,3,1.5,0.0061,22,36,8.607810923459137
NEIROETHUSDT,0.07,21,1.8,2,1.0,0.0061,44,68,8.478099828090947
NEIROETHUSDT,0.05,21,2.1,2,2.0,0.0061,74,74,8.462608003592994
NEIROETHUSDT,0.06,19,1.7,2,1.0,0.0061,66,104,8.45176141852767
NEIROETHUSDT,0.06,20,1.7,2,1.0,0.0061,67,104,8.02012684906725
NEIROETHUSDT,0.05,19,2.1,3,1.5,0.0061,52,87,7.923929848731009
NEIROETHUSDT,0.05,20,1.7,3,2.0,0.0061,62,86,7.893109750789957
NEIROETHUSDT,0.04,19,2.0,3,1.5,0.0061,68,130,7.871844791699245
NEIROETHUSDT,0.06,18,1.9,3,1.0,0.0061,42,90,7.8579566472100115
NEIROETHUSDT,0.07,19,2.2,4,1.0,0.0061,16,43,7.844668182196325
NEIROETHUSDT,0.07,20,2.0,4,4.0,0.0061,22,20,7.84396360156099
NEIROETHUSDT,0.06,18,1.7,3,3.0,0.0061,44,47,7.830098895807146
NEIROETHUSDT,0.07,21,1.8,2,1.5,0.0061,44,52,7.53549088258077
NEIROETHUSDT,0.08,21,1.8,4,2.0,0.0061,20,31,7.475856767725789
NEIROETHUSDT,0.08,18,1.8,4,2.0,0.0061,18,29,7.4659614968351935
NEIROETHUSDT,0.07,20,1.7,2,1.5,0.0061,47,57,7.457179140954601
NEIROETHUSDT,0.08,19,2.2,4,1.0,0.0061,12,31,7.264625335317931
NEIROETHUSDT,0.07,18,1.9,2,2.0,0.0061,40,37,7.141270639610186
NEIROETHUSDT,0.06,18,1.9,2,1.0,0.0061,58,90,7.134975726942262
NEIROETHUSDT,0.05,18,1.7,2,1.0,0.0061,85,145,6.968331814599855
NEIROETHUSDT,0.06,19,1.7,3,3.0,0.0061,44,47,6.75640338439404
NEIROETHUSDT,0.05,20,1.8,3,2.0,0.0061,60,84,6.747459403326792
NEIROETHUSDT,0.08,20,2.0,4,2.0,0.0061,16,25,6.740340707389104
NEIROETHUSDT,0.08,18,2.2,3,1.0,0.0061,15,29,6.684030192531633
NEIROETHUSDT,0.04,18,1.7,2,1.0,0.0061,117,201,6.6378983705208245
NEIROETHUSDT,0.07,21,1.9,2,1.5,0.0061,41,49,6.626178712864423
NEIROETHUSDT,0.04,19,2.0,3,2.0,0.0061,65,97,6.588211820472697
NEIROETHUSDT,0.08,19,2.1,4,2.0,0.0061,15,22,6.556790372409212
NEIROETHUSDT,0.05,21,2.0,2,2.0,0.0061,74,75,6.515547885383171
NEIROETHUSDT,0.04,21,1.8,3,2.0,0.0061,73,112,6.419158020877734
NEIROETHUSDT,0.08,19,2.1,3,1.0,0.0061,17,35,6.4059510895797445
NEIROETHUSDT,0.06,20,1.8,2,2.0,0.0061,59,60,6.386682709195314
NEIROETHUSDT,0.06,18,2.2,4,4.0,0.0061,23,21,6.294142049889874
NEIROETHUSDT,0.07,19,2.1,2,1.0,0.0061,31,48,6.202430838401826
NEIROETHUSDT,0.06,21,1.9,2,1.0,0.0061,60,91,6.188443221943206
NEIROETHUSDT,0.06,18,1.8,2,1.0,0.0061,62,94,6.011401522314369
NEIROETHUSDT,0.05,19,2.2,2,2.0,0.0061,62,61,5.974105317473522
NEIROETHUSDT,0.05,19,2.2,2,1.0,0.0061,60,94,5.849856870904652
NEIROETHUSDT,0.05,21,2.0,3,1.0,0.0061,52,121,5.7045056754332295
NEIROETHUSDT,0.06,19,2.2,3,1.0,0.0061,29,65,5.570241463979649
NEIROETHUSDT,0.04,21,2.0,3,1.5,0.0061,66,129,5.529025078269786
NEIROETHUSDT,0.05,21,1.8,2,2.0,0.0061,81,86,5.402494561201657
NEIROETHUSDT,0.07,21,1.7,1,1.0,0.0061,75,67,5.274179482006059
NEIROETHUSDT,0.08,21,1.7,3,2.0,0.0061,28,36,5.240151556993027
NEIROETHUSDT,0.06,18,1.8,3,3.0,0.0061,42,46,5.238846978206211
NEIROETHUSDT,0.04,20,2.2,2,2.0,0.0061,88,86,5.152667529656732
NEIROETHUSDT,0.06,18,2.1,3,1.5,0.0061,36,60,5.151498489120937
NEIROETHUSDT,0.07,19,2.1,2,2.0,0.0061,35,30,5.090743426839662
NEIROETHUSDT,0.07,19,1.7,4,1.0,0.0061,25,67,5.0135131232384165
NEIROETHUSDT,0.05,21,2.2,3,3.0,0.0061,49,49,4.943047932688142
NEIROETHUSDT,0.07,20,2.0,3,1.0,0.0061,29,59,4.899736000016432
NEIROETHUSDT,0.05,21,2.2,4,2.0,0.0061,34,63,4.785812827836206
NEIROETHUSDT,0.05,21,2.2,2,1.0,0.0061,64,98,4.694306705937012
NEIROETHUSDT,0.06,18,1.9,2,1.5,0.0061,58,73,4.6852565207008565
NEIROETHUSDT,0.07,21,2.2,2,2.0,0.0061,31,25,4.6769545237126575
NEIROETHUSDT,0.05,18,2.2,4,1.0,0.0061,31,88,4.639639326838178
NEIROETHUSDT,0.05,18,2.2,4,1.0,0.0061,31,88,4.639639326838178
NEIROETHUSDT,0.07,19,2.1,3,1.0,0.0061,23,51,4.5390635729965645
NEIROETHUSDT,0.04,19,1.8,2,2.0,0.0061,105,111,4.161657934623714
NEIROETHUSDT,0.07,19,2.2,2,2.0,0.0061,32,27,4.123964350926148
NEIROETHUSDT,0.05,20,2.2,3,3.0,0.0061,48,49,4.027455087404429
NEIROETHUSDT,0.07,18,1.9,3,1.0,0.0061,30,64,4.023677493012482
NEIROETHUSDT,0.07,21,1.7,3,1.5,0.0061,37,59,3.983544635892482
NEIROETHUSDT,0.07,18,1.7,3,1.0,0.0061,35,74,3.926176198678817
NEIROETHUSDT,0.06,18,2.2,4,3.0,0.0061,23,31,3.902917828937156
NEIROETHUSDT,0.07,19,1.7,4,2.0,0.0061,24,41,3.8674484140428
NEIROETHUSDT,0.07,20,1.8,3,1.5,0.0061,34,54,3.717724184290145
NEIROETHUSDT,0.08,19,1.8,4,2.0,0.0061,18,31,3.58421033777765
NEIROETHUSDT,0.06,19,2.1,2,1.5,0.0061,51,59,3.5680144093070605
NEIROETHUSDT,0.07,20,1.7,3,1.5,0.0061,37,60,3.5455850599170624
NEIROETHUSDT,0.07,20,1.9,2,2.0,0.0061,41,37,3.4395465332948243
NEIROETHUSDT,0.06,18,2.2,3,3.0,0.0061,33,34,3.43828044159856
NEIROETHUSDT,0.08,18,1.8,3,1.0,0.0061,22,49,3.429499155305709
NEIROETHUSDT,0.06,19,2.1,3,1.5,0.0061,37,61,3.402994049554402
NEIROETHUSDT,0.06,19,2.1,3,1.0,0.0061,33,72,3.3503387021809523
NEIROETHUSDT,0.06,21,2.2,4,1.0,0.0061,23,66,3.2806883401610225
NEIROETHUSDT,0.07,18,1.7,3,3.0,0.0061,34,33,3.274593910867715
NEIROETHUSDT,0.07,19,2.2,2,1.0,0.0061,28,44,3.2619136910063364
NEIROETHUSDT,0.08,18,2.2,3,3.0,0.0061,16,16,3.225207799624669
NEIROETHUSDT,0.08,21,2.0,4,2.0,0.0061,16,26,3.18424070738911
NEIROETHUSDT,0.06,18,2.1,3,2.0,0.0061,35,46,3.1458422873652268
NEIROETHUSDT,0.07,18,1.8,3,3.0,0.0061,32,31,3.116368896457537
NEIROETHUSDT,0.06,21,1.8,3,1.0,0.0061,46,101,3.1084070559904147
NEIROETHUSDT,0.05,19,2.1,3,2.0,0.0061,52,69,3.100853374900168
NEIROETHUSDT,0.04,20,2.1,2,2.0,0.0061,94,93,3.0589829808585787
NEIROETHUSDT,0.06,20,1.9,2,2.0,0.0061,57,58,3.0248532392594387
NEIROETHUSDT,0.05,20,2.2,2,2.0,0.0061,62,63,2.9926000285121352
NEIROETHUSDT,0.05,18,2.1,3,1.5,0.0061,51,90,2.955249073918234
NEIROETHUSDT,0.06,19,2.1,2,1.0,0.0061,48,71,2.8993756705722937
NEIROETHUSDT,0.05,20,2.2,4,1.0,0.0061,31,94,2.889404578411984
NEIROETHUSDT,0.05,19,1.9,2,2.0,0.0061,77,81,2.869327111709053
NEIROETHUSDT,0.05,19,1.9,2,2.0,0.0061,77,81,2.869327111709053
NEIROETHUSDT,0.06,21,1.9,2,2.0,0.0061,57,59,2.83339274093025
