market,BBW_THRESHOLD,BB_PERIOD,BB_STD_DEV,ATR_MULTIPLIER_TP,ATR_MULTIPLIER_SL,trading_fee,win_count,loss_count,pnl
AVAAIUSDT,0.05,19,2.0,4,1.0,0.0061,97,236,155.99573900023125
AVAAIUSDT,0.05,18,2.2,3,2.0,0.0061,118,127,155.9034357405322
AVAAIUSDT,0.07,20,1.8,3,1.0,0.0061,95,168,155.7804202422066
AVAAIUSDT,0.04,20,1.9,3,2.0,0.0061,151,185,155.6553310339796
AVAAIUSDT,0.04,19,1.8,4,1.0,0.0061,118,308,155.48031155271346
AVAAIUSDT,0.05,18,1.7,3,2.0,0.0061,140,163,155.29802274910332
AVAAIUSDT,0.05,18,1.9,4,1.0,0.0061,104,257,155.08065299773497
AVAAIUSDT,0.05,21,2.0,3,1.5,0.0061,128,188,154.39661900309343
AVAAIUSDT,0.07,18,1.9,3,2.0,0.0061,91,97,154.30646054521617
AVAAIUSDT,0.08,20,1.8,1,1.0,0.0061,149,97,154.25528615713793
AVAAIUSDT,0.05,21,1.9,4,2.0,0.0061,93,138,154.24772911798507
AVAAIUSDT,0.04,20,1.7,4,2.0,0.0061,106,171,154.1168325904688
AVAAIUSDT,0.07,20,1.7,3,2.0,0.0061,96,108,153.87517189032553
AVAAIUSDT,0.07,20,1.9,2,1.0,0.0061,124,150,153.83431927218882
AVAAIUSDT,0.08,20,1.8,4,1.0,0.0061,56,120,153.41462555259793
AVAAIUSDT,0.05,21,2.0,2,1.5,0.0061,186,188,153.4107238834879
AVAAIUSDT,0.06,21,1.9,3,2.0,0.0061,114,135,153.36268939391542
AVAAIUSDT,0.04,20,2.0,4,1.0,0.0061,112,286,153.2186974812849
AVAAIUSDT,0.06,19,1.9,4,2.0,0.0061,86,125,153.21121532377873
AVAAIUSDT,0.05,20,1.7,3,1.0,0.0061,159,308,153.14487280064083
AVAAIUSDT,0.08,19,1.7,1,1.0,0.0061,161,110,153.08822416879494
AVAAIUSDT,0.06,18,1.9,3,2.0,0.0061,119,136,152.86457658024742
AVAAIUSDT,0.07,19,1.7,3,2.0,0.0061,96,106,152.67217323775526
AVAAIUSDT,0.05,21,1.7,1,1.0,0.0061,361,299,152.65022568995514
AVAAIUSDT,0.07,20,2.1,4,1.0,0.0061,57,125,152.6310803633382
AVAAIUSDT,0.08,19,1.8,2,1.0,0.0061,101,118,152.4709840238021
AVAAIUSDT,0.07,19,1.9,2,1.0,0.0061,123,152,152.43335314487172
AVAAIUSDT,0.07,18,1.8,2,2.0,0.0061,132,98,152.31368951143483
AVAAIUSDT,0.04,19,2.1,4,1.0,0.0061,108,271,152.28778799352943
AVAAIUSDT,0.05,21,1.8,1,1.0,0.0061,336,272,152.1330185674547
AVAAIUSDT,0.08,19,1.8,1,1.0,0.0061,151,101,151.8935782967854
AVAAIUSDT,0.05,18,1.8,3,1.0,0.0061,157,301,151.77757429970364
AVAAIUSDT,0.04,19,1.9,3,2.0,0.0061,152,187,151.66014136827025
AVAAIUSDT,0.07,20,1.8,1,1.0,0.0061,193,136,151.60510349014038
AVAAIUSDT,0.08,20,1.8,3,2.0,0.0061,75,76,151.4995922749236
AVAAIUSDT,0.06,18,1.9,4,2.0,0.0061,87,126,151.49701841298298
AVAAIUSDT,0.07,19,1.9,4,3.0,0.0061,69,64,151.43455267124548
AVAAIUSDT,0.07,18,1.9,4,1.0,0.0061,69,155,151.3630610048553
AVAAIUSDT,0.07,18,1.7,3,3.0,0.0061,100,76,151.33215792145975
AVAAIUSDT,0.08,21,1.9,2,1.0,0.0061,94,105,151.19909714619865
AVAAIUSDT,0.04,18,1.8,4,2.0,0.0061,105,164,151.12159254124606
AVAAIUSDT,0.07,20,1.7,2,1.0,0.0061,139,173,150.90681328315677
AVAAIUSDT,0.07,20,2.2,4,1.0,0.0061,53,113,150.5608250472144
AVAAIUSDT,0.07,20,2.0,4,1.0,0.0061,63,140,150.36658780022157
AVAAIUSDT,0.06,20,1.7,3,3.0,0.0061,119,93,150.0370680114334
AVAAIUSDT,0.08,18,1.7,1,1.0,0.0061,162,112,150.01359715124653
AVAAIUSDT,0.08,20,1.7,2,1.0,0.0061,107,126,149.87770821189275
AVAAIUSDT,0.05,20,2.0,2,2.0,0.0061,182,145,149.7268035165003
AVAAIUSDT,0.07,18,1.8,4,3.0,0.0061,69,65,149.53662816955264
AVAAIUSDT,0.04,20,1.8,3,2.0,0.0061,151,191,149.43828749085625
AVAAIUSDT,0.05,21,2.0,3,1.0,0.0061,135,252,149.2969040461741
AVAAIUSDT,0.04,19,1.9,3,1.0,0.0061,162,337,149.27562145012544
AVAAIUSDT,0.07,18,1.7,2,1.0,0.0061,139,174,149.18106819043044
AVAAIUSDT,0.06,21,2.0,3,2.0,0.0061,110,125,148.83068359616937
AVAAIUSDT,0.05,18,2.2,4,1.0,0.0061,84,203,148.83043115030674
AVAAIUSDT,0.08,21,1.9,4,1.0,0.0061,52,112,148.68830763895912
AVAAIUSDT,0.08,20,1.7,1,1.0,0.0061,160,109,148.56235120363533
AVAAIUSDT,0.08,20,1.7,4,1.0,0.0061,61,132,148.32108299974888
AVAAIUSDT,0.05,19,1.9,4,2.0,0.0061,95,139,148.24030477654975
AVAAIUSDT,0.07,18,2.0,4,1.0,0.0061,63,139,148.22233118744828
AVAAIUSDT,0.07,21,1.9,4,3.0,0.0061,69,64,148.1895419456316
AVAAIUSDT,0.07,20,1.9,2,2.0,0.0061,124,91,148.12150592426153
AVAAIUSDT,0.07,19,2.0,4,1.0,0.0061,63,140,148.05214156434096
AVAAIUSDT,0.07,19,1.7,2,1.0,0.0061,138,173,147.993194253425
AVAAIUSDT,0.04,20,1.7,3,1.0,0.0061,178,372,147.92111957511523
AVAAIUSDT,0.07,19,1.8,3,1.0,0.0061,96,172,147.72278198233786
AVAAIUSDT,0.07,20,1.7,1,1.0,0.0061,208,153,147.71353705846897
AVAAIUSDT,0.08,19,1.8,3,1.0,0.0061,75,131,147.61457570949017
AVAAIUSDT,0.08,19,1.7,3,1.0,0.0061,78,136,147.52684121670424
AVAAIUSDT,0.06,21,1.8,3,2.0,0.0061,118,141,147.51611838303958
AVAAIUSDT,0.05,20,1.8,3,2.0,0.0061,134,161,147.46838399988593
AVAAIUSDT,0.08,20,1.9,2,1.0,0.0061,93,105,147.22712084967583
