Timestamp,PnL,Win Count,Loss Count,Position,Entry,Stoploss,Takeprofit
2025-02-18 18:10:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:15:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:20:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:25:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:30:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:35:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:40:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:45:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:50:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 18:55:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:00:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:05:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:10:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:15:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:20:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:25:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:30:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:35:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:40:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:45:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:50:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 19:55:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 20:00:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 20:05:00,0,0,0,short,0.1236,0.12894857142857144,0.11290285714285714
2025-02-18 20:10:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:15:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:20:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:25:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:30:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:35:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:40:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:45:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:50:00,-5.653349190938512,0,1,short,0.13058,0.13573785714285713,0.12026428571428571
2025-02-18 20:55:00,3.897910282181419,1,1,long,0.1181,0.11250928571428571,0.12928142857142857
2025-02-18 21:00:00,3.897910282181419,1,1,long,0.1181,0.11250928571428571,0.12928142857142857
2025-02-18 21:05:00,3.897910282181419,1,1,long,0.1181,0.11250928571428571,0.12928142857142857
