Timestamp,PnL,Win Count,Loss Count,Position,Entry,Stoploss,Takeprofit
2025-01-31 06:20:00,0,0,0,,,,
2025-01-31 06:25:00,0,0,0,,,,
2025-01-31 06:30:00,0,0,0,,,,
2025-01-31 06:35:00,0,0,0,,,,
2025-01-31 06:40:00,0,0,0,,,,
2025-01-31 06:45:00,0,0,0,,,,
2025-01-31 06:50:00,0,0,0,,,,
2025-01-31 06:55:00,0,0,0,,,,
2025-01-31 07:00:00,0,0,0,,,,
2025-01-31 07:05:00,0,0,0,,,,
2025-01-31 07:10:00,0,0,0,,,,
2025-01-31 07:15:00,0,0,0,,,,
2025-01-31 07:20:00,0,0,0,,,,
2025-01-31 07:25:00,0,0,0,,,,
2025-01-31 07:30:00,0,0,0,,,,
2025-01-31 07:35:00,0,0,0,,,,
2025-01-31 07:40:00,0,0,0,,,,
2025-01-31 07:45:00,0,0,0,long,0.36644,0.3614075,0.376505
2025-01-31 07:50:00,0,0,0,long,0.36644,0.3614075,0.376505
2025-01-31 07:55:00,0,0,0,long,0.36644,0.3614075,0.376505
2025-01-31 08:00:00,0,0,0,long,0.36644,0.3614075,0.376505
2025-01-31 08:05:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:10:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:15:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:20:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:25:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:30:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:35:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:40:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:45:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:50:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 08:55:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 09:00:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 09:05:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 09:10:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 09:15:00,-1.5234016046283183,0,1,long,0.36088,0.35570928571428573,0.37122142857142854
2025-01-31 09:20:00,-3.183791119148374,0,2,,,,
2025-01-31 09:25:00,-3.183791119148374,0,2,,,,
2025-01-31 09:30:00,-3.183791119148374,0,2,,,,
2025-01-31 09:35:00,-3.183791119148374,0,2,,,,
2025-01-31 09:40:00,-3.183791119148374,0,2,,,,
2025-01-31 09:45:00,-3.183791119148374,0,2,,,,
2025-01-31 09:50:00,-3.183791119148374,0,2,,,,
2025-01-31 09:55:00,-3.183791119148374,0,2,,,,
2025-01-31 10:00:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:05:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:10:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:15:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:20:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:25:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:30:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:35:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:40:00,-3.183791119148374,0,2,long,0.34354,0.3386725,0.353275
2025-01-31 10:45:00,-4.7966909095657995,0,3,,,,
2025-01-31 10:50:00,-4.7966909095657995,0,3,,,,
2025-01-31 10:55:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:00:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:05:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:10:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:15:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:20:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:25:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:30:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:35:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:40:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:45:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:50:00,-4.7966909095657995,0,3,,,,
2025-01-31 11:55:00,-4.7966909095657995,0,3,,,,
2025-01-31 12:00:00,-4.7966909095657995,0,3,,,,
2025-01-31 12:05:00,-4.7966909095657995,0,3,long,0.32253,0.31788321428571426,0.3318235714285714
