Timestamp,PnL,Win Count,Loss Count,Position,Entry,Stoploss,Takeprofit
2025-02-14 22:10:00,0,0,0,,,,
2025-02-14 22:15:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:20:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:25:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:30:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:35:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:40:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:45:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:50:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 22:55:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:00:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:05:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:10:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:15:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:20:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:25:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:30:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:35:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:40:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:45:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:50:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-14 23:55:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:00:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:05:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:10:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:15:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:20:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:25:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:30:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:35:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:40:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:45:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:50:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 00:55:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:00:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:05:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:10:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:15:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:20:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:25:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:30:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:35:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:40:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:45:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:50:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 01:55:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:00:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:05:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:10:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:15:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:20:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:25:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:30:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:35:00,0,0,0,long,0.13811,0.12201607142857145,0.17029785714285714
2025-02-15 02:40:00,-12.937821091883292,0,1,long,0.12025,0.10776464285714285,0.1452207142857143
2025-02-15 02:45:00,-12.937821091883292,0,1,long,0.12025,0.10776464285714285,0.1452207142857143
2025-02-15 02:50:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 02:55:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:00:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:05:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:10:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:15:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:20:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:25:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:30:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:35:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:40:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:45:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:50:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 03:55:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:00:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:05:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:10:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:15:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:20:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:25:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:30:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:35:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:40:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:45:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:50:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 04:55:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:00:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:05:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:10:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:15:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:20:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:25:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:30:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:35:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:40:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:45:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:50:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 05:55:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:00:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:05:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:10:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:15:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:20:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:25:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:30:00,-24.68612483408703,0,2,long,0.10613,0.09380428571428572,0.13078142857142858
2025-02-15 06:35:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 06:40:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 06:45:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 06:50:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 06:55:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:00:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:05:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:10:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:15:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:20:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:25:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:30:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:35:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:40:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:45:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:50:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 07:55:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:00:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:05:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:10:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:15:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:20:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:25:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:30:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:35:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:40:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:45:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:50:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 08:55:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:00:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:05:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:10:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:15:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:20:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:25:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:30:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:35:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:40:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:45:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:50:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 09:55:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:00:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:05:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:10:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:15:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:20:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:25:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:30:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:35:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:40:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:45:00,-40.42764366005519,0,3,long,0.08943,0.07874785714285713,0.1107942857142857
2025-02-15 10:50:00,-13.01565129731338,1,3,short,0.11395,0.11977321428571427,0.10230357142857142
2025-02-15 10:55:00,-13.01565129731338,1,3,short,0.11395,0.11977321428571427,0.10230357142857142
2025-02-15 11:00:00,-21.086692060806143,1,4,short,0.12314,0.12963285714285713,0.11015428571428572
2025-02-15 11:05:00,-21.086692060806143,1,4,short,0.12314,0.12963285714285713,0.11015428571428572
2025-02-15 11:10:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:15:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:20:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:25:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:30:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:35:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:40:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:45:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:50:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 11:55:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:00:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:05:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:10:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:15:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:20:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:25:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:30:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:35:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:40:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:45:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:50:00,-27.719395926325067,1,5,short,0.1313,0.13934642857142857,0.11520714285714287
2025-02-15 12:55:00,-14.93798640614228,2,5,long,0.11451,0.1060275,0.131475
2025-02-15 13:00:00,-14.93798640614228,2,5,long,0.11451,0.1060275,0.131475
2025-02-15 13:05:00,-14.93798640614228,2,5,long,0.11451,0.1060275,0.131475
2025-02-15 13:10:00,-14.93798640614228,2,5,long,0.11451,0.1060275,0.131475
